station,valid,tmpf,dwpf,relh,feel
DFW,2020-06-19 13:55,,,,
DFW,2020-06-19 14:00,,,,
DFW,2020-06-19 14:05,,,,
DFW,2020-06-19 14:10,,,,
DFW,2020-06-19 14:15,,,,
DFW,2020-06-19 14:20,,,,
DFW,2020-06-19 14:25,,,,
DFW,2020-06-19 14:30,,,,
DFW,2020-06-19 14:35,,,,
DFW,2020-06-19 14:40,,,,
DFW,2020-06-19 14:41,81.00,71.10,71.92,84.95
DFW,2020-06-19 14:45,,,,
DFW,2020-06-19 14:50,,,,
DFW,2020-06-19 14:53,82.00,72.00,71.78,86.83
DFW,2020-06-19 14:55,,,,
DFW,2020-06-19 15:00,,,,
DFW,2020-06-19 15:05,,,,
DFW,2020-06-19 15:10,,,,
DFW,2020-06-19 15:15,,,,
DFW,2020-06-19 15:20,,,,
DFW,2020-06-19 15:25,,,,
DFW,2020-06-19 15:30,,,,
DFW,2020-06-19 15:35,,,,
DFW,2020-06-19 15:40,,,,
DFW,2020-06-19 15:45,,,,
DFW,2020-06-19 15:50,,,,
DFW,2020-06-19 15:53,84.00,72.00,67.28,89.62
DFW,2020-06-19 15:55,,,,
DFW,2020-06-19 16:00,,,,
DFW,2020-06-19 16:05,,,,
DFW,2020-06-19 16:10,,,,
DFW,2020-06-19 16:15,,,,
DFW,2020-06-19 16:16,84.90,71.10,63.40,90.16
DFW,2020-06-19 16:20,,,,
DFW,2020-06-19 16:25,,,,
DFW,2020-06-19 16:30,,,,
DFW,2020-06-19 16:35,,,,
DFW,2020-06-19 16:40,,,,
DFW,2020-06-19 16:45,,,,
DFW,2020-06-19 16:50,,,,
DFW,2020-06-19 16:53,84.90,69.10,59.21,88.83
DFW,2020-06-19 16:55,,,,
DFW,2020-06-19 17:00,,,,
DFW,2020-06-19 17:05,,,,
DFW,2020-06-19 17:10,,,,
DFW,2020-06-19 17:15,,,,
DFW,2020-06-19 17:20,,,,
DFW,2020-06-19 17:25,,,,
DFW,2020-06-19 17:30,,,,
DFW,2020-06-19 17:35,,,,
DFW,2020-06-19 17:40,,,,
DFW,2020-06-19 17:45,,,,
DFW,2020-06-19 17:50,,,,
DFW,2020-06-19 17:53,89.10,69.10,51.80,93.71
DFW,2020-06-19 17:55,,,,
DFW,2020-06-19 18:00,,,,
DFW,2020-06-19 18:05,,,,
DFW,2020-06-19 18:10,,,,
DFW,2020-06-19 18:15,,,,
DFW,2020-06-19 18:20,,,,
DFW,2020-06-19 18:25,,,,
DFW,2020-06-19 18:30,,,,
DFW,2020-06-19 18:35,,,,
DFW,2020-06-19 18:40,,,,
DFW,2020-06-19 18:45,,,,
DFW,2020-06-19 18:50,,,,
DFW,2020-06-19 18:53,91.90,69.10,47.45,97.00
DFW,2020-06-19 18:55,,,,
DFW,2020-06-19 19:00,,,,
DFW,2020-06-19 19:05,,,,
DFW,2020-06-19 19:10,,,,
DFW,2020-06-19 19:15,,,,
DFW,2020-06-19 19:20,,,,
DFW,2020-06-19 19:25,,,,
DFW,2020-06-19 19:30,,,,
DFW,2020-06-19 19:35,,,,
DFW,2020-06-19 19:40,,,,
DFW,2020-06-19 19:45,,,,
DFW,2020-06-19 19:50,,,,
DFW,2020-06-19 19:53,93.00,69.10,45.85,98.32
DFW,2020-06-19 19:55,,,,
DFW,2020-06-19 20:00,,,,
DFW,2020-06-19 20:05,,,,
DFW,2020-06-19 20:10,,,,
DFW,2020-06-19 20:15,,,,
DFW,2020-06-19 20:20,,,,
DFW,2020-06-19 20:25,,,,
DFW,2020-06-19 20:30,,,,
DFW,2020-06-19 20:35,,,,
DFW,2020-06-19 20:40,,,,
DFW,2020-06-19 20:45,,,,
DFW,2020-06-19 20:50,,,,
DFW,2020-06-19 20:53,93.00,68.00,44.15,97.43
DFW,2020-06-19 20:55,,,,
DFW,2020-06-19 21:00,,,,
DFW,2020-06-19 21:05,,,,
DFW,2020-06-19 21:10,,,,
DFW,2020-06-19 21:15,,,,
DFW,2020-06-19 21:20,,,,
DFW,2020-06-19 21:25,,,,
DFW,2020-06-19 21:30,,,,
DFW,2020-06-19 21:35,,,,
DFW,2020-06-19 21:40,,,,
DFW,2020-06-19 21:45,,,,
DFW,2020-06-19 21:50,,,,
DFW,2020-06-19 21:53,93.00,66.00,41.20,95.98
DFW,2020-06-19 21:55,,,,
DFW,2020-06-19 22:00,,,,
DFW,2020-06-19 22:05,,,,
DFW,2020-06-19 22:10,,,,
DFW,2020-06-19 22:15,,,,
DFW,2020-06-19 22:20,,,,
DFW,2020-06-19 22:25,,,,
DFW,2020-06-19 22:30,,,,
DFW,2020-06-19 22:35,,,,
DFW,2020-06-19 22:40,,,,
DFW,2020-06-19 22:45,,,,
DFW,2020-06-19 22:50,,,,
DFW,2020-06-19 22:53,93.00,66.90,42.51,96.61
DFW,2020-06-19 22:55,,,,
DFW,2020-06-19 23:00,,,,
DFW,2020-06-19 23:05,,,,
DFW,2020-06-19 23:10,,,,
DFW,2020-06-19 23:15,,,,
DFW,2020-06-19 23:20,,,,
DFW,2020-06-19 23:25,,,,
DFW,2020-06-19 23:30,,,,
DFW,2020-06-19 23:35,,,,
DFW,2020-06-19 23:40,,,,
DFW,2020-06-19 23:45,,,,
DFW,2020-06-19 23:50,,,,
DFW,2020-06-19 23:53,91.00,66.90,45.24,94.30
DFW,2020-06-19 23:55,,,,
DFW,2020-06-20 00:00,,,,
DFW,2020-06-20 00:05,,,,
DFW,2020-06-20 00:10,,,,
DFW,2020-06-20 00:15,,,,
DFW,2020-06-20 00:20,,,,
DFW,2020-06-20 00:25,,,,
DFW,2020-06-20 00:30,,,,
DFW,2020-06-20 00:35,,,,
DFW,2020-06-20 00:40,,,,
DFW,2020-06-20 00:45,,,,
DFW,2020-06-20 00:50,,,,
DFW,2020-06-20 00:53,89.10,64.90,44.80,90.97
DFW,2020-06-20 00:55,,,,
DFW,2020-06-20 01:00,,,,
DFW,2020-06-20 01:05,,,,
DFW,2020-06-20 01:10,,,,
DFW,2020-06-20 01:15,,,,
DFW,2020-06-20 01:20,,,,
DFW,2020-06-20 01:22,77.00,64.90,66.27,
DFW,2020-06-20 01:25,,,,
DFW,2020-06-20 01:30,,,,
DFW,2020-06-20 01:35,,,,
DFW,2020-06-20 01:40,,,,
DFW,2020-06-20 01:45,,,,
DFW,2020-06-20 01:50,,,,
DFW,2020-06-20 01:53,68.00,66.00,93.32,
DFW,2020-06-20 01:55,,,,
DFW,2020-06-20 02:00,,,,
DFW,2020-06-20 02:05,68.00,66.90,96.28,
DFW,2020-06-20 02:10,,,,
DFW,2020-06-20 02:15,,,,
DFW,2020-06-20 02:17,68.00,66.90,96.28,
DFW,2020-06-20 02:20,,,,
DFW,2020-06-20 02:25,,,,
DFW,2020-06-20 02:30,,,,
DFW,2020-06-20 02:35,,,,
DFW,2020-06-20 02:40,,,,
DFW,2020-06-20 02:45,,,,
DFW,2020-06-20 02:50,,,,
DFW,2020-06-20 02:53,68.00,66.00,93.32,
DFW,2020-06-20 02:55,,,,
DFW,2020-06-20 03:00,,,,
DFW,2020-06-20 03:05,,,,
DFW,2020-06-20 03:10,,,,
DFW,2020-06-20 03:15,,,,
DFW,2020-06-20 03:20,,,,
DFW,2020-06-20 03:23,68.00,66.00,93.32,
DFW,2020-06-20 03:25,,,,
DFW,2020-06-20 03:30,,,,
DFW,2020-06-20 03:35,,,,
DFW,2020-06-20 03:40,,,,
DFW,2020-06-20 03:45,,,,
DFW,2020-06-20 03:50,,,,
DFW,2020-06-20 03:53,69.10,66.00,89.86,
DFW,2020-06-20 03:55,,,,
DFW,2020-06-20 04:00,,,,
DFW,2020-06-20 04:03,68.00,66.00,93.32,
DFW,2020-06-20 04:05,,,,
DFW,2020-06-20 04:08,68.00,66.00,93.32,
DFW,2020-06-20 04:10,,,,
DFW,2020-06-20 04:15,,,,
DFW,2020-06-20 04:20,,,,
DFW,2020-06-20 04:25,,,,
DFW,2020-06-20 04:28,66.90,66.90,100.00,
DFW,2020-06-20 04:30,,,,
DFW,2020-06-20 04:35,66.90,66.90,100.00,
DFW,2020-06-20 04:40,,,,
DFW,2020-06-20 04:41,66.90,66.90,100.00,
DFW,2020-06-20 04:45,,,,
DFW,2020-06-20 04:50,,,,
DFW,2020-06-20 04:53,66.90,66.90,100.00,
DFW,2020-06-20 04:55,,,,
DFW,2020-06-20 05:00,,,,
DFW,2020-06-20 05:05,,,,
DFW,2020-06-20 05:10,,,,
DFW,2020-06-20 05:15,68.00,68.00,100.00,
DFW,2020-06-20 05:20,,,,
DFW,2020-06-20 05:25,,,,
DFW,2020-06-20 05:30,,,,
DFW,2020-06-20 05:33,68.00,68.00,100.00,
DFW,2020-06-20 05:35,,,,
DFW,2020-06-20 05:40,,,,
DFW,2020-06-20 05:45,,,,
DFW,2020-06-20 05:50,,,,
DFW,2020-06-20 05:53,68.00,68.00,100.00,
DFW,2020-06-20 05:55,,,,
DFW,2020-06-20 06:00,,,,
DFW,2020-06-20 06:05,,,,
DFW,2020-06-20 06:10,,,,
DFW,2020-06-20 06:15,,,,
DFW,2020-06-20 06:20,,,,
DFW,2020-06-20 06:25,,,,
DFW,2020-06-20 06:30,,,,
DFW,2020-06-20 06:34,69.10,69.10,100.00,
DFW,2020-06-20 06:35,,,,
DFW,2020-06-20 06:40,,,,
DFW,2020-06-20 06:45,,,,
DFW,2020-06-20 06:50,,,,
DFW,2020-06-20 06:53,69.10,69.10,100.00,
DFW,2020-06-20 06:55,,,,
DFW,2020-06-20 07:00,,,,
DFW,2020-06-20 07:05,,,,
DFW,2020-06-20 07:09,69.10,68.00,96.29,
DFW,2020-06-20 07:10,,,,
DFW,2020-06-20 07:15,,,,
DFW,2020-06-20 07:20,,,,
DFW,2020-06-20 07:25,,,,
DFW,2020-06-20 07:30,,,,
DFW,2020-06-20 07:35,,,,
DFW,2020-06-20 07:40,,,,
DFW,2020-06-20 07:41,68.00,68.00,100.00,
DFW,2020-06-20 07:45,,,,
DFW,2020-06-20 07:50,,,,
DFW,2020-06-20 07:53,68.00,68.00,100.00,
DFW,2020-06-20 07:55,,,,
DFW,2020-06-20 08:00,,,,
DFW,2020-06-20 08:05,,,,
DFW,2020-06-20 08:10,,,,
DFW,2020-06-20 08:15,,,,
DFW,2020-06-20 08:20,,,,
DFW,2020-06-20 08:25,,,,
DFW,2020-06-20 08:30,,,,
DFW,2020-06-20 08:35,,,,
DFW,2020-06-20 08:40,,,,
DFW,2020-06-20 08:45,,,,
DFW,2020-06-20 08:50,,,,
DFW,2020-06-20 08:53,68.00,66.90,96.28,
DFW,2020-06-20 08:55,,,,
DFW,2020-06-20 09:00,,,,
DFW,2020-06-20 09:05,,,,
DFW,2020-06-20 09:10,,,,
DFW,2020-06-20 09:15,,,,
DFW,2020-06-20 09:20,,,,
DFW,2020-06-20 09:25,,,,
DFW,2020-06-20 09:30,,,,
DFW,2020-06-20 09:35,,,,
DFW,2020-06-20 09:40,,,,
DFW,2020-06-20 09:45,,,,
DFW,2020-06-20 09:50,,,,
DFW,2020-06-20 09:53,68.00,68.00,100.00,
DFW,2020-06-20 09:55,,,,
DFW,2020-06-20 10:00,,,,
DFW,2020-06-20 10:05,,,,
DFW,2020-06-20 10:10,,,,
DFW,2020-06-20 10:15,,,,
DFW,2020-06-20 10:20,,,,
DFW,2020-06-20 10:25,,,,
DFW,2020-06-20 10:30,,,,
DFW,2020-06-20 10:35,,,,
DFW,2020-06-20 10:40,,,,
DFW,2020-06-20 10:45,,,,
DFW,2020-06-20 10:50,,,,
DFW,2020-06-20 10:53,68.00,68.00,100.00,
DFW,2020-06-20 10:55,,,,
DFW,2020-06-20 11:00,,,,
DFW,2020-06-20 11:05,,,,
DFW,2020-06-20 11:10,,,,
DFW,2020-06-20 11:15,,,,
DFW,2020-06-20 11:20,,,,
DFW,2020-06-20 11:25,,,,
DFW,2020-06-20 11:30,,,,
DFW,2020-06-20 11:35,,,,
DFW,2020-06-20 11:40,,,,
DFW,2020-06-20 11:45,,,,
DFW,2020-06-20 11:50,,,,
DFW,2020-06-20 11:53,68.00,66.90,96.28,
DFW,2020-06-20 11:55,,,,
DFW,2020-06-20 12:00,,,,
DFW,2020-06-20 12:05,,,,
DFW,2020-06-20 12:10,,,,
DFW,2020-06-20 12:15,,,,
DFW,2020-06-20 12:20,,,,
DFW,2020-06-20 12:25,,,,
DFW,2020-06-20 12:30,,,,
DFW,2020-06-20 12:35,,,,
DFW,2020-06-20 12:40,,,,
DFW,2020-06-20 12:45,,,,
DFW,2020-06-20 12:47,69.80,68.00,94.01,
DFW,2020-06-20 12:50,,,,
DFW,2020-06-20 12:53,69.10,68.00,96.29,
DFW,2020-06-20 12:55,,,,
DFW,2020-06-20 13:00,,,,
DFW,2020-06-20 13:05,,,,
DFW,2020-06-20 13:10,,,,
DFW,2020-06-20 13:15,,,,
DFW,2020-06-20 13:20,,,,
DFW,2020-06-20 13:25,,,,
DFW,2020-06-20 13:30,,,,
DFW,2020-06-20 13:32,70.00,66.90,89.90,
DFW,2020-06-20 13:35,,,,
DFW,2020-06-20 13:40,,,,
DFW,2020-06-20 13:45,,,,
DFW,2020-06-20 13:47,69.80,68.00,94.01,
DFW,2020-06-20 13:50,,,,
DFW,2020-06-20 13:53,70.00,68.00,93.37,
DFW,2020-06-20 13:55,,,,
DFW,2020-06-20 14:00,,,,
DFW,2020-06-20 14:05,,,,
DFW,2020-06-20 14:10,,,,
DFW,2020-06-20 14:15,,,,
DFW,2020-06-20 14:20,,,,
DFW,2020-06-20 14:25,,,,
DFW,2020-06-20 14:30,,,,
DFW,2020-06-20 14:35,,,,
DFW,2020-06-20 14:38,71.10,66.90,86.59,
DFW,2020-06-20 14:40,,,,
DFW,2020-06-20 14:45,,,,
DFW,2020-06-20 14:50,,,,
DFW,2020-06-20 14:53,71.10,66.90,86.59,
DFW,2020-06-20 14:55,,,,
DFW,2020-06-20 15:00,,,,
DFW,2020-06-20 15:05,,,,
DFW,2020-06-20 15:10,,,,
DFW,2020-06-20 15:13,73.00,66.90,81.20,
DFW,2020-06-20 15:15,,,,
DFW,2020-06-20 15:20,,,,
DFW,2020-06-20 15:25,,,,
DFW,2020-06-20 15:30,,,,
DFW,2020-06-20 15:35,,,,
DFW,2020-06-20 15:40,,,,
DFW,2020-06-20 15:45,,,,
DFW,2020-06-20 15:50,,,,
DFW,2020-06-20 15:53,73.90,66.90,78.77,
DFW,2020-06-20 15:55,,,,
DFW,2020-06-20 16:00,,,,
DFW,2020-06-20 16:05,,,,
DFW,2020-06-20 16:10,,,,
DFW,2020-06-20 16:15,,,,
DFW,2020-06-20 16:20,,,,
DFW,2020-06-20 16:25,,,,
DFW,2020-06-20 16:30,,,,
DFW,2020-06-20 16:35,,,,
DFW,2020-06-20 16:40,,,,
DFW,2020-06-20 16:45,,,,
DFW,2020-06-20 16:50,,,,
DFW,2020-06-20 16:53,79.00,66.90,66.49,
DFW,2020-06-20 16:55,,,,
DFW,2020-06-20 17:00,,,,
DFW,2020-06-20 17:05,,,,
DFW,2020-06-20 17:10,,,,
DFW,2020-06-20 17:15,,,,
DFW,2020-06-20 17:20,,,,
DFW,2020-06-20 17:25,,,,
DFW,2020-06-20 17:30,,,,
DFW,2020-06-20 17:35,,,,
DFW,2020-06-20 17:40,,,,
DFW,2020-06-20 17:45,,,,
DFW,2020-06-20 17:50,,,,
DFW,2020-06-20 17:53,80.10,66.00,62.17,82.17
DFW,2020-06-20 17:55,,,,
DFW,2020-06-20 18:00,,,,
DFW,2020-06-20 18:05,,,,
DFW,2020-06-20 18:10,,,,
DFW,2020-06-20 18:15,,,,
DFW,2020-06-20 18:20,,,,
DFW,2020-06-20 18:25,,,,
DFW,2020-06-20 18:30,,,,
DFW,2020-06-20 18:35,,,,
DFW,2020-06-20 18:40,,,,
DFW,2020-06-20 18:45,,,,
DFW,2020-06-20 18:50,,,,
DFW,2020-06-20 18:53,84.00,66.90,56.51,86.62
DFW,2020-06-20 18:55,,,,
DFW,2020-06-20 19:00,,,,
DFW,2020-06-20 19:05,,,,
DFW,2020-06-20 19:10,,,,
DFW,2020-06-20 19:15,,,,
DFW,2020-06-20 19:20,,,,
DFW,2020-06-20 19:25,,,,
DFW,2020-06-20 19:30,,,,
DFW,2020-06-20 19:35,,,,
DFW,2020-06-20 19:40,,,,
DFW,2020-06-20 19:45,,,,
DFW,2020-06-20 19:50,,,,
DFW,2020-06-20 19:53,86.00,66.90,52.99,88.77
DFW,2020-06-20 19:55,,,,
DFW,2020-06-20 20:00,,,,
DFW,2020-06-20 20:05,,,,
DFW,2020-06-20 20:10,,,,
DFW,2020-06-20 20:15,,,,
DFW,2020-06-20 20:20,,,,
DFW,2020-06-20 20:25,,,,
DFW,2020-06-20 20:30,,,,
DFW,2020-06-20 20:35,,,,
DFW,2020-06-20 20:40,,,,
DFW,2020-06-20 20:45,,,,
DFW,2020-06-20 20:50,,,,
DFW,2020-06-20 20:53,87.10,69.10,55.19,91.38
DFW,2020-06-20 20:55,,,,
DFW,2020-06-20 21:00,,,,
DFW,2020-06-20 21:05,,,,
DFW,2020-06-20 21:10,,,,
DFW,2020-06-20 21:15,,,,
DFW,2020-06-20 21:20,,,,
DFW,2020-06-20 21:25,,,,
DFW,2020-06-20 21:30,,,,
DFW,2020-06-20 21:35,,,,
DFW,2020-06-20 21:40,,,,
DFW,2020-06-20 21:45,,,,
DFW,2020-06-20 21:50,,,,
DFW,2020-06-20 21:53,88.00,70.00,55.32,93.11
DFW,2020-06-20 21:55,,,,
DFW,2020-06-20 22:00,,,,
DFW,2020-06-20 22:05,,,,
DFW,2020-06-20 22:10,,,,
DFW,2020-06-20 22:15,,,,
DFW,2020-06-20 22:20,,,,
DFW,2020-06-20 22:25,,,,
DFW,2020-06-20 22:30,,,,
DFW,2020-06-20 22:35,,,,
DFW,2020-06-20 22:40,,,,
DFW,2020-06-20 22:45,,,,
DFW,2020-06-20 22:50,,,,
DFW,2020-06-20 22:53,88.00,70.00,55.32,93.11
DFW,2020-06-20 22:55,,,,
DFW,2020-06-20 23:00,,,,
DFW,2020-06-20 23:05,,,,
DFW,2020-06-20 23:10,,,,
DFW,2020-06-20 23:15,,,,
DFW,2020-06-20 23:20,,,,
DFW,2020-06-20 23:25,,,,
DFW,2020-06-20 23:30,,,,
DFW,2020-06-20 23:35,,,,
DFW,2020-06-20 23:40,,,,
DFW,2020-06-20 23:45,,,,
DFW,2020-06-20 23:50,,,,
DFW,2020-06-20 23:53,87.10,72.00,60.92,93.65
DFW,2020-06-20 23:55,,,,
DFW,2020-06-21 00:00,,,,
DFW,2020-06-21 00:05,,,,
DFW,2020-06-21 00:10,,,,
DFW,2020-06-21 00:15,,,,
DFW,2020-06-21 00:20,,,,
DFW,2020-06-21 00:25,,,,
DFW,2020-06-21 00:30,,,,
DFW,2020-06-21 00:35,,,,
DFW,2020-06-21 00:40,,,,
DFW,2020-06-21 00:45,,,,
DFW,2020-06-21 00:50,,,,
DFW,2020-06-21 00:53,84.90,71.10,63.40,90.16
DFW,2020-06-21 00:55,,,,
DFW,2020-06-21 01:00,,,,
DFW,2020-06-21 01:05,,,,
DFW,2020-06-21 01:10,,,,
DFW,2020-06-21 01:15,,,,
DFW,2020-06-21 01:20,,,,
DFW,2020-06-21 01:25,,,,
DFW,2020-06-21 01:30,,,,
DFW,2020-06-21 01:35,,,,
DFW,2020-06-21 01:40,,,,
DFW,2020-06-21 01:45,,,,
DFW,2020-06-21 01:50,,,,
DFW,2020-06-21 01:53,82.90,72.00,69.71,88.11
DFW,2020-06-21 01:55,,,,
DFW,2020-06-21 02:00,,,,
DFW,2020-06-21 02:05,,,,
DFW,2020-06-21 02:10,,,,
DFW,2020-06-21 02:15,,,,
DFW,2020-06-21 02:20,,,,
DFW,2020-06-21 02:25,,,,
DFW,2020-06-21 02:30,,,,
DFW,2020-06-21 02:35,,,,
DFW,2020-06-21 02:40,,,,
DFW,2020-06-21 02:45,,,,
DFW,2020-06-21 02:50,,,,
DFW,2020-06-21 02:53,82.00,73.00,74.24,87.39
DFW,2020-06-21 02:55,,,,
DFW,2020-06-21 03:00,,,,
DFW,2020-06-21 03:05,,,,
DFW,2020-06-21 03:10,,,,
DFW,2020-06-21 03:15,,,,
DFW,2020-06-21 03:20,,,,
DFW,2020-06-21 03:25,,,,
DFW,2020-06-21 03:30,,,,
DFW,2020-06-21 03:35,,,,
DFW,2020-06-21 03:40,,,,
DFW,2020-06-21 03:45,,,,
DFW,2020-06-21 03:50,,,,
DFW,2020-06-21 03:53,82.00,73.00,74.24,87.39
DFW,2020-06-21 03:55,,,,
DFW,2020-06-21 04:00,,,,
DFW,2020-06-21 04:05,,,,
DFW,2020-06-21 04:10,,,,
DFW,2020-06-21 04:15,,,,
DFW,2020-06-21 04:20,,,,
DFW,2020-06-21 04:25,,,,
DFW,2020-06-21 04:30,,,,
DFW,2020-06-21 04:35,,,,
DFW,2020-06-21 04:40,,,,
DFW,2020-06-21 04:45,,,,
DFW,2020-06-21 04:50,,,,
DFW,2020-06-21 04:53,81.00,73.00,76.70,85.81
DFW,2020-06-21 04:55,,,,
DFW,2020-06-21 05:00,,,,
DFW,2020-06-21 05:05,,,,
DFW,2020-06-21 05:10,,,,
DFW,2020-06-21 05:15,,,,
DFW,2020-06-21 05:20,,,,
DFW,2020-06-21 05:25,,,,
DFW,2020-06-21 05:30,,,,
DFW,2020-06-21 05:35,,,,
DFW,2020-06-21 05:40,,,,
DFW,2020-06-21 05:45,,,,
DFW,2020-06-21 05:50,,,,
DFW,2020-06-21 05:53,80.10,73.00,78.99,84.30
DFW,2020-06-21 05:55,,,,
DFW,2020-06-21 06:00,,,,
DFW,2020-06-21 06:05,,,,
DFW,2020-06-21 06:10,,,,
DFW,2020-06-21 06:15,,,,
DFW,2020-06-21 06:20,,,,
DFW,2020-06-21 06:25,,,,
DFW,2020-06-21 06:30,,,,
DFW,2020-06-21 06:35,,,,
DFW,2020-06-21 06:40,,,,
DFW,2020-06-21 06:45,,,,
DFW,2020-06-21 06:50,,,,
DFW,2020-06-21 06:53,80.10,73.00,78.99,84.30
DFW,2020-06-21 06:55,,,,
DFW,2020-06-21 07:00,,,,
DFW,2020-06-21 07:05,,,,
DFW,2020-06-21 07:10,,,,
DFW,2020-06-21 07:15,,,,
DFW,2020-06-21 07:20,,,,
DFW,2020-06-21 07:25,,,,
DFW,2020-06-21 07:30,,,,
DFW,2020-06-21 07:35,,,,
DFW,2020-06-21 07:40,,,,
DFW,2020-06-21 07:45,,,,
DFW,2020-06-21 07:50,,,,
DFW,2020-06-21 07:53,79.00,73.90,84.41,
DFW,2020-06-21 07:55,,,,
DFW,2020-06-21 08:00,,,,
DFW,2020-06-21 08:05,,,,
DFW,2020-06-21 08:10,,,,
DFW,2020-06-21 08:15,,,,
DFW,2020-06-21 08:20,,,,
DFW,2020-06-21 08:25,,,,
DFW,2020-06-21 08:30,,,,
DFW,2020-06-21 08:35,,,,
DFW,2020-06-21 08:40,,,,
DFW,2020-06-21 08:45,,,,
DFW,2020-06-21 08:50,,,,
DFW,2020-06-21 08:53,78.10,73.90,86.95,
DFW,2020-06-21 08:55,,,,
DFW,2020-06-21 09:00,,,,
DFW,2020-06-21 09:05,,,,
DFW,2020-06-21 09:10,,,,
DFW,2020-06-21 09:15,,,,
DFW,2020-06-21 09:20,,,,
DFW,2020-06-21 09:25,,,,
DFW,2020-06-21 09:30,,,,
DFW,2020-06-21 09:35,,,,
DFW,2020-06-21 09:40,,,,
DFW,2020-06-21 09:45,,,,
DFW,2020-06-21 09:50,,,,
DFW,2020-06-21 09:53,77.00,73.90,90.17,
DFW,2020-06-21 09:55,,,,
DFW,2020-06-21 10:00,,,,
DFW,2020-06-21 10:05,,,,
DFW,2020-06-21 10:10,,,,
DFW,2020-06-21 10:15,,,,
DFW,2020-06-21 10:20,,,,
DFW,2020-06-21 10:25,,,,
DFW,2020-06-21 10:30,,,,
DFW,2020-06-21 10:35,,,,
DFW,2020-06-21 10:40,,,,
DFW,2020-06-21 10:45,,,,
DFW,2020-06-21 10:50,,,,
DFW,2020-06-21 10:53,77.00,73.90,90.17,
DFW,2020-06-21 10:55,,,,
DFW,2020-06-21 11:00,,,,
DFW,2020-06-21 11:05,,,,
DFW,2020-06-21 11:10,,,,
DFW,2020-06-21 11:15,,,,
DFW,2020-06-21 11:20,,,,
DFW,2020-06-21 11:25,,,,
DFW,2020-06-21 11:30,,,,
DFW,2020-06-21 11:35,,,,
DFW,2020-06-21 11:40,,,,
DFW,2020-06-21 11:45,,,,
DFW,2020-06-21 11:50,,,,
DFW,2020-06-21 11:53,77.00,73.90,90.17,
DFW,2020-06-21 11:55,,,,
DFW,2020-06-21 12:00,,,,
DFW,2020-06-21 12:05,,,,
DFW,2020-06-21 12:07,75.90,73.00,90.74,
DFW,2020-06-21 12:10,,,,
DFW,2020-06-21 12:15,,,,
DFW,2020-06-21 12:20,,,,
DFW,2020-06-21 12:25,,,,
DFW,2020-06-21 12:30,,,,
DFW,2020-06-21 12:35,,,,
DFW,2020-06-21 12:40,,,,
DFW,2020-06-21 12:45,,,,
DFW,2020-06-21 12:50,,,,
DFW,2020-06-21 12:53,75.90,73.00,90.74,
DFW,2020-06-21 12:55,,,,
DFW,2020-06-21 13:00,,,,
DFW,2020-06-21 13:05,,,,
DFW,2020-06-21 13:10,,,,
DFW,2020-06-21 13:15,,,,
DFW,2020-06-21 13:20,,,,
DFW,2020-06-21 13:22,77.00,72.00,84.58,
DFW,2020-06-21 13:25,,,,
DFW,2020-06-21 13:30,,,,
DFW,2020-06-21 13:33,73.00,66.00,78.70,
DFW,2020-06-21 13:35,,,,
DFW,2020-06-21 13:40,,,,
DFW,2020-06-21 13:45,,,,
DFW,2020-06-21 13:50,,,,
DFW,2020-06-21 13:53,72.00,64.90,78.35,
DFW,2020-06-21 13:55,,,,
DFW,2020-06-21 14:00,,,,
DFW,2020-06-21 14:05,,,,
DFW,2020-06-21 14:08,71.10,66.00,83.93,
DFW,2020-06-21 14:10,,,,
DFW,2020-06-21 14:15,,,,
DFW,2020-06-21 14:20,,,,
DFW,2020-06-21 14:25,,,,
DFW,2020-06-21 14:30,,,,
DFW,2020-06-21 14:35,,,,
DFW,2020-06-21 14:40,,,,
DFW,2020-06-21 14:45,,,,
DFW,2020-06-21 14:50,,,,
DFW,2020-06-21 14:53,72.00,66.00,81.41,
DFW,2020-06-21 14:55,,,,
DFW,2020-06-21 15:00,,,,
DFW,2020-06-21 15:05,,,,
DFW,2020-06-21 15:10,,,,
DFW,2020-06-21 15:15,,,,
DFW,2020-06-21 15:20,,,,
DFW,2020-06-21 15:25,,,,
DFW,2020-06-21 15:30,,,,
DFW,2020-06-21 15:35,,,,
DFW,2020-06-21 15:40,,,,
DFW,2020-06-21 15:45,,,,
DFW,2020-06-21 15:50,,,,
DFW,2020-06-21 15:53,69.10,66.90,92.71,
DFW,2020-06-21 15:55,,,,
DFW,2020-06-21 16:00,,,,
DFW,2020-06-21 16:05,68.00,66.90,96.28,
DFW,2020-06-21 16:10,,,,
DFW,2020-06-21 16:15,,,,
DFW,2020-06-21 16:20,,,,
DFW,2020-06-21 16:25,,,,
DFW,2020-06-21 16:30,,,,
DFW,2020-06-21 16:35,,,,
DFW,2020-06-21 16:40,,,,
DFW,2020-06-21 16:42,66.90,66.90,100.00,
DFW,2020-06-21 16:45,,,,
DFW,2020-06-21 16:50,,,,
DFW,2020-06-21 16:53,66.90,66.90,100.00,
DFW,2020-06-21 16:55,,,,
DFW,2020-06-21 17:00,,,,
DFW,2020-06-21 17:05,,,,
DFW,2020-06-21 17:10,,,,
DFW,2020-06-21 17:15,,,,
DFW,2020-06-21 17:20,,,,
DFW,2020-06-21 17:25,,,,
DFW,2020-06-21 17:30,,,,
